time,meterusage
2019-01-09 13:15:00,249.75
2019-01-09 13:30:00,245.33
2019-01-09 13:45:00,248.77
2019-01-09 14:00:00,250.83
2019-01-09 14:15:00,252.49
2019-01-09 14:30:00,245.92
2019-01-09 14:45:00,248.68
2019-01-09 15:00:00,249.26
2019-01-09 15:15:00,246.87
2019-01-09 15:30:00,244.87
2019-01-09 15:45:00,250.64
2019-01-09 16:00:00,254.41
2019-01-09 16:15:00,254.42
2019-01-09 16:30:00,253.56
2019-01-09 16:45:00,251.26
2019-01-09 17:00:00,244.85
2019-01-09 17:15:00,243.98
2019-01-09 17:30:00,232.33
2019-01-09 17:45:00,203.82
2019-01-09 18:00:00,178.25
2019-01-09 18:15:00,163.22
2019-01-09 18:30:00,157.92
2019-01-09 18:45:00,155.78
2019-01-09 19:00:00,189.76
2019-01-09 19:15:00,188.14
2019-01-09 19:30:00,154.64
2019-01-09 19:45:00,142.19
2019-01-09 20:00:00,139.49
2019-01-09 20:15:00,136.47
2019-01-09 20:30:00,135.4
2019-01-09 20:45:00,137.27
2019-01-09 21:00:00,177.64
2019-01-09 21:15:00,157.0
2019-01-09 21:30:00,132.54
2019-01-09 21:45:00,140.61
2019-01-09 22:00:00,109.34
2019-01-09 22:15:00,77.55
2019-01-09 22:30:00,69.33
2019-01-09 22:45:00,62.15
2019-01-09 23:00:00,57.86
2019-01-09 23:15:00,56.81
2019-01-09 23:30:00,54.35
2019-01-09 23:45:00,52.93
2019-01-10 00:00:00,53.39
2019-01-10 00:15:00,53.74
2019-01-10 00:30:00,53.48
2019-01-10 00:45:00,53.41
2019-01-10 01:00:00,53.88
2019-01-10 01:15:00,54.17
2019-01-10 01:30:00,53.98
2019-01-10 01:45:00,54.1
2019-01-10 02:00:00,54.09
2019-01-10 02:15:00,53.95
2019-01-10 02:30:00,54.2
2019-01-10 02:45:00,53.99
2019-01-10 03:00:00,53.8
2019-01-10 03:15:00,54.27
2019-01-10 03:30:00,60.71
2019-01-10 03:45:00,65.0
2019-01-10 04:00:00,65.93
2019-01-10 04:15:00,68.22
2019-01-10 04:30:00,69.94
2019-01-10 04:45:00,69.87
2019-01-10 05:00:00,78.17
2019-01-10 05:15:00,89.13
2019-01-10 05:30:00,105.89
2019-01-10 05:45:00,159.91
2019-01-10 06:00:00,178.18
2019-01-10 06:15:00,169.97
2019-01-10 06:30:00,166.66
2019-01-10 06:45:00,184.43
2019-01-10 07:00:00,204.64
2019-01-10 07:15:00,218.27
2019-01-10 07:30:00,228.78
2019-01-10 07:45:00,233.93
2019-01-10 08:00:00,241.26
2019-01-10 08:15:00,248.76
2019-01-10 08:30:00,259.52
2019-01-10 08:45:00,269.86
2019-01-10 09:00:00,276.55
2019-01-10 09:15:00,278.68
2019-01-10 09:30:00,279.2
2019-01-10 09:45:00,280.49
2019-01-10 10:00:00,284.6
2019-01-10 10:15:00,279.84
2019-01-10 10:30:00,276.88
2019-01-10 10:45:00,279.71
2019-01-10 11:00:00,285.47
2019-01-10 11:15:00,277.56
2019-01-10 11:30:00,276.03
2019-01-10 11:45:00,278.13
2019-01-10 12:00:00,281.54
2019-01-10 12:15:00,282.36
2019-01-10 12:30:00,280.99
2019-01-10 12:45:00,271.87
2019-01-10 13:00:00,270.33
2019-01-10 13:15:00,273.11
2019-01-10 13:30:00,272.19
2019-01-10 13:45:00,270.65
2019-01-10 14:00:00,274.07
2019-01-10 14:15:00,270.42
2019-01-10 14:30:00,265.49
2019-01-10 14:45:00,266.59
2019-01-10 15:00:00,267.94
2019-01-10 15:15:00,263.32
2019-01-10 15:30:00,262.26
2019-01-10 15:45:00,264.68
2019-01-10 16:00:00,264.62
2019-01-10 16:15:00,263.44
2019-01-10 16:30:00,259.64
2019-01-10 16:45:00,255.29
2019-01-10 17:00:00,252.34
2019-01-10 17:15:00,248.64
2019-01-10 17:30:00,230.88
2019-01-10 17:45:00,203.91
2019-01-10 18:00:00,176.06
2019-01-10 18:15:00,161.12
2019-01-10 18:30:00,153.39
2019-01-10 18:45:00,149.52
2019-01-10 19:00:00,168.16
2019-01-10 19:15:00,198.11
2019-01-10 19:30:00,166.69
2019-01-10 19:45:00,147.73
2019-01-10 20:00:00,148.01
2019-01-10 20:15:00,143.23
2019-01-10 20:30:00,141.38
2019-01-10 20:45:00,166.32
2019-01-10 21:00:00,182.33
2019-01-10 21:15:00,150.71
2019-01-10 21:30:00,131.15
2019-01-10 21:45:00,113.48
2019-01-10 22:00:00,87.3
2019-01-10 22:15:00,72.74
2019-01-10 22:30:00,68.57
2019-01-10 22:45:00,68.04
2019-01-10 23:00:00,66.08
2019-01-10 23:15:00,57.3
2019-01-10 23:30:00,52.8
2019-01-10 23:45:00,52.67
2019-01-11 00:00:00,53.39
2019-01-11 00:15:00,54.01
2019-01-11 00:30:00,53.68
2019-01-11 00:45:00,53.37
2019-01-11 01:00:00,53.18
2019-01-11 01:15:00,53.33
2019-01-11 01:30:00,53.82
2019-01-11 01:45:00,53.86
2019-01-11 02:00:00,53.39
2019-01-11 02:15:00,52.83
2019-01-11 02:30:00,53.54
2019-01-11 02:45:00,53.76
2019-01-11 03:00:00,53.24
2019-01-11 03:15:00,52.99
2019-01-11 03:30:00,56.11
2019-01-11 03:45:00,61.65
2019-01-11 04:00:00,64.12
2019-01-11 04:15:00,63.72
2019-01-11 04:30:00,64.99
2019-01-11 04:45:00,67.16
2019-01-11 05:00:00,70.31
2019-01-11 05:15:00,78.37
2019-01-11 05:30:00,93.45
2019-01-11 05:45:00,159.88
2019-01-11 06:00:00,171.92
2019-01-11 06:15:00,151.91
2019-01-11 06:30:00,161.41
2019-01-11 06:45:00,194.94
2019-01-11 07:00:00,211.12
2019-01-11 07:15:00,212.4
2019-01-11 07:30:00,222.62
2019-01-11 07:45:00,229.63
2019-01-11 08:00:00,232.02
2019-01-11 08:15:00,247.14
2019-01-11 08:30:00,256.96
2019-01-11 08:45:00,268.67
2019-01-11 09:00:00,280.36
2019-01-11 09:15:00,283.89
2019-01-11 09:30:00,287.51
2019-01-11 09:45:00,288.04
2019-01-11 10:00:00,286.05
2019-01-11 10:15:00,289.63
2019-01-11 10:30:00,287.19
2019-01-11 10:45:00,280.42
2019-01-11 11:00:00,281.38
2019-01-11 11:15:00,282.68
2019-01-11 11:30:00,275.42
2019-01-11 11:45:00,273.39
2019-01-11 12:00:00,282.5
2019-01-11 12:15:00,287.21
2019-01-11 12:30:00,285.73
2019-01-11 12:45:00,274.93
2019-01-11 13:00:00,270.54
2019-01-11 13:15:00,269.25
2019-01-11 13:30:00,269.93
2019-01-11 13:45:00,272.24
2019-01-11 14:00:00,272.66
2019-01-11 14:15:00,267.8
2019-01-11 14:30:00,262.91
2019-01-11 14:45:00,261.93
2019-01-11 15:00:00,263.69
2019-01-11 15:15:00,267.18
2019-01-11 15:30:00,267.6
2019-01-11 15:45:00,262.58
2019-01-11 16:00:00,257.27
2019-01-11 16:15:00,252.62
2019-01-11 16:30:00,247.78
2019-01-11 16:45:00,246.6
2019-01-11 17:00:00,241.74
2019-01-11 17:15:00,236.71
2019-01-11 17:30:00,214.06
2019-01-11 17:45:00,184.44
2019-01-11 18:00:00,160.84
2019-01-11 18:15:00,148.52
2019-01-11 18:30:00,147.66
2019-01-11 18:45:00,144.1
2019-01-11 19:00:00,165.98
2019-01-11 19:15:00,177.64
2019-01-11 19:30:00,138.36
2019-01-11 19:45:00,118.61
2019-01-11 20:00:00,117.91
2019-01-11 20:15:00,117.17
2019-01-11 20:30:00,116.57
2019-01-11 20:45:00,115.6
2019-01-11 21:00:00,140.04
2019-01-11 21:15:00,150.53
2019-01-11 21:30:00,122.84
2019-01-11 21:45:00,108.27
2019-01-11 22:00:00,89.22
2019-01-11 22:15:00,63.66
2019-01-11 22:30:00,54.26
2019-01-11 22:45:00,54.26
2019-01-11 23:00:00,52.08
2019-01-11 23:15:00,49.25
2019-01-11 23:30:00,48.15
2019-01-11 23:45:00,48.47
2019-01-12 00:00:00,49.21
2019-01-12 00:15:00,49.71
2019-01-12 00:30:00,48.72
2019-01-12 00:45:00,48.17
2019-01-12 01:00:00,48.22
2019-01-12 01:15:00,48.52
2019-01-12 01:30:00,48.25
2019-01-12 01:45:00,48.48
2019-01-12 02:00:00,48.2
2019-01-12 02:15:00,48.51
2019-01-12 02:30:00,48.71
2019-01-12 02:45:00,48.86
2019-01-12 03:00:00,48.7
2019-01-12 03:15:00,49.33
2019-01-12 03:30:00,48.73
2019-01-12 03:45:00,48.85
2019-01-12 04:00:00,48.65
2019-01-12 04:15:00,49.59
2019-01-12 04:30:00,50.19
2019-01-12 04:45:00,49.26
2019-01-12 05:00:00,48.75
2019-01-12 05:15:00,48.07
2019-01-12 05:30:00,49.0
